station_name,station_latitude,station_longitude,station_zip
E 102 St & Park Ave,40.7904828,-73.95033068,10029
E 110 St & Madison Ave,40.796153499999996,-73.94782145,10029
Amsterdam Ave & W 125 St,40.813358,-73.956461,10027
W 129 St & Convent Ave,40.81439443791581,-73.95324736833571,10027
Kent Ave & S 11 St,40.7076449441757,-73.96841526031494,11249
E 81 St & Park Ave,40.77677702,-73.95900970000001,10028
7 St & 5 Ave,40.670492200000005,-73.98541675,11215
Edgecombe Ave & W 167 St,40.838190999999995,-73.93608499999999,10032
St James Pl & Pearl St,40.71117416,-74.00016545,10038
Stanton St & Mangin St,40.71782143,-73.97628939,10002
14 St & 5 Ave,40.666287,-73.98895053,11215
E 118 St & 1 Ave,40.797470000000004,-73.93504,10035
31 St & Newtown Ave,40.7675487799971,-73.92093345522879,11102
Heights Elevator,40.748715945380226,-74.04044330120088,07307
E 20 St & FDR Drive,40.73314259,-73.97573881,10009:10010
1 Ave & E 94 St,40.78172120000001,-73.94594000000001,10128
Adelphi St & Myrtle Ave,40.69308257,-73.97178913,11238
Bank St & Washington St,40.7361967,-74.00859207,10014
Willoughby St & Ashland Pl,40.69178,-73.97877,11201
MacDougal St & Prince St,40.72710258,-74.00297088,10012
Sharon St & Olive St,40.715353,-73.93856,11211
Bond St & Fulton St,40.68962188790333,-73.98304268717766,11231
Madison St & Clinton St,40.71269042,-73.98776323,10002
Metropolitan Ave & Stewart Ave,40.714009999999995,-73.92793,11415
5 Ave & E 126 St,40.806979999999996,-73.94174699999999,10035
Riverside Dr & W 78 St,40.78414472,-73.98362492,10024
E 167 St & Bryant Ave,40.826706,-73.888719,10459
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,10009
Grand St & Elizabeth St,40.718821999999996,-73.99596,10013
W 56 St & 10 Ave,40.768254,-73.988639,10019
Columbia St & Degraw St,40.6859296,-74.00242364,11231
Wards Meadow Comfort Station,40.78294,-73.93077,11102
Hamilton Pl & W 138 St,40.821728,-73.952761,10031
Graham Ave & Withers St,40.7169811,-73.94485918,11211
Duffield St & Willoughby St,40.69221589,-73.9842844,11201
Forsyth St & Broome St,40.71893904,-73.99266288,10002
Lincoln Pl & Classon Ave,40.672168299999996,-73.9609,11238
Southern Blvd & E 142 St,40.807347437082,-73.90809774398805,10454
27 St & Hunter St,40.7485,-73.941275,11101
E 30 St & Park Ave S,40.74444921,-73.98303529,10016
Humboldt St & Varet St,40.7031724,-73.940636,11211
23 Ave & 27 St,40.776165,-73.9153175,11105
Perry St & Greenwich Ave,40.735918,-74.000939,10014
W 16 St & The High Line,40.74334935,-74.00681753,10011
3 St & Hoyt St,40.6777287,-73.99364123,11231
Broadway & W 41 St,40.75513557,-73.98658032,10036
2 Ave & E 122 St,40.8006721,-73.9349,10035
E 93 St & 2 Ave,40.78245417527987,-73.94891962409021,10128
Halsey St & Tompkins Ave,40.682368700000005,-73.944118,11233
Walton Ave & E 171 St,40.840683,-73.91507299999999,10452
E 25 St & 2 Ave,40.73912601,-73.97973776,10010
Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,11237
Delancey St & Eldridge St,40.719383,-73.991479,10002
Queens Plaza North & Crescent St,40.75110165,-73.94073717,11101
Jerome Ave & Ogden Ave,40.829797,-73.931015,10452
10 Ave & W 28 St,40.75066386,-74.00176802,10001
Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,11216
Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,11213
Cypress Ave & Palmetto St,40.70157340873792,-73.90876293182373,11385
Knickerbocker Ave & George St,40.704425,-73.92836,11237
Rivington St & Ridge St,40.71850211,-73.98329859,10002
Bayard St & Baxter St,40.71602118,-73.99974372,10013
Pacific St & Nevins St,40.6853761,-73.98302136,11217
Smith St & 3 St,40.678724200000005,-73.99599099,11231
Kingsland Ave & Nassau Ave,40.725770000000004,-73.94173,11222
Cathedral Pkwy & Broadway,40.804213,-73.96699104,10025
1 Ave & E 68 St,40.76500525,-73.95818491,10029-6408
East End Ave & E 86 St,40.77518615,-73.94446054,10028
Bushwick Ave & McKibbin St,40.705517,-73.93936,11206
Putnam Ave & Wyckoff Ave,40.69811,-73.90904,11237
Jerome Ave & Anderson Ave,40.830179,-73.928747,10452
Broadway & W 160 St,40.835775,-73.9434,10032
E 156 & Brook Ave,40.819823,-73.91241099999999,10455
3 Ave & E 72 St,40.7699426,-73.96060712,10035
Riverside Dr & W 138 St,40.823168,-73.955857,10031
Fulton St & Clermont Ave,40.68415748,-73.96922273,11207
Hudson St & Reade St,40.71625008,-74.0091059,10014
Central Park West & W 85 St,40.78476,-73.969862,10024
Clinton Ave & Myrtle Ave,40.693261,-73.968896,11205
Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,11211
W 45 St & 6 Ave,40.7568001,-73.98291153,10036
3 Ave & E 71 St,40.76873687,-73.96119945,10021
Central Ave & Melrose St,40.70112,-73.93039,11206
Mt Morris Park W & W 120 St,40.804038,-73.945925,10027
E 149 St & Park Ave,40.818154,-73.925294,10455
E 167 St & Clay Ave,40.830940000000005,-73.91125,10456
Boone Ave & E 172 St,40.832648999999996,-73.885272,10460
Watts St & Greenwich St,40.72405549,-74.00965965,10005
Broadway & W 60 St,40.76915505,-73.98191841,10034
Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,11206
Riverside Dr & W 82 St,40.78720869,-73.98128127,10024
W 106 St & Amsterdam Ave,40.80083629999999,-73.9664492472,10025
Duane St & Greenwich St,40.71748752,-74.0104554,10007
Intervale Ave & Westchester Ave,40.821967,-73.896752,10459
E 7 St & Avenue A,40.72621788,-73.98379855,10009
E 115 St & Lexington Ave,40.797911,-73.9423,10029
Prospect Pl & Underhill Ave,40.6769694,-73.96579,11238
Willis Ave & Bruckner Blvd,40.805701,-73.925177,10454-4606
8 Ave & W 33 St,40.751551,-73.993934,10017
Forest Ave & Summerfield St,40.699220000000004,-73.89795,11385
Crescent St & Ditmars Blvd,40.7787185,-73.9145645,11105
Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,10030
E 109 St & 3 Ave,40.79329668,-73.9432083,10029
6 Ave & 12 St,40.666318100000005,-73.9854617,11215
12 St & 4 Ave,40.668603000000004,-73.99043940000001,11215
40 Ave & 9 St,40.75742,-73.945133,11101
48 Ave & 5 St,40.74436328706688,-73.95587325096129,11109
Van Brunt St & Wolcott St,40.6773429,-74.01275056,11231
Hunts Point Ave & Bryant Ave,40.813990999999994,-73.8855,10474
Carroll St & Columbia St,40.6830456,-74.00348559,11231
Goble Pl & Macombs Rd,40.844075,-73.91725600000001,10452
Franklin Ave & E 169 St,40.83171,-73.90208,10456
E 150 St & Gerard Ave,40.820089,-73.928947,10451
Anderson Ave & W 164 St,40.832057,-73.927421,10452
Murray St & West St,40.7149787,-74.013012,10281
E 142 St & 3 Ave,40.812734999999996,-73.923697,10454
St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,10027
Pioneer St & Richards St,40.677774799999995,-74.0094613,11231
Lewis Ave & Decatur St,40.6814598,-73.934903,11206
Washington Pl & 6 Ave,40.73224119,-74.00026394,10011
Plaza St West & Flatbush Ave,40.675020700000005,-73.97111473,11217
W 87 St & Amsterdam Ave,40.78839,-73.9747,10024
Suydam St & Knickerbocker Ave,40.702013,-73.923769,11237
Throop Ave & Myrtle Ave,40.69622937,-73.94371094,11206
W 26 St & 10 Ave,40.749717753,-74.002950346,10001
Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,10039
W 107 St & Columbus Ave,40.7997568,-73.9621128676,10025-4403
E 85 St & York Ave,40.77536905,-73.94803392,10028
E 163 St & Tiffany St,40.821075,-73.89506899999999,10459
West End Ave & W 60 St,40.77237,-73.99005,100
47 Ave & 31 St,40.743,-73.93561,11101
Prospect Pl & 6 Ave,40.6793307,-73.97519523,11217
E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,10022
W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187,10036
Jefferson St & Cypress Ave,40.709070000000004,-73.92156999999999,11237
1 Ave & E 5 St,40.725864,-73.986389,10009
W 26 St & 8 Ave,40.74734825,-73.99723551,10018-4527
Central Park West & W 68 St,40.7734066,-73.97782542,10023-5104
5 Ave & E 103 St,40.792255299999994,-73.95249933,10029
Columbia St & W 9 St,40.6769993,-74.00647134,11231
Gerard Ave & E 164 St,40.830262,-73.92339100000001,10452
Allen St & Rivington St,40.72019576,-73.98997825,10002
34 Ave & 38 St,40.756913,-73.921631,11101
Wolcott St & Dwight St,40.6753274,-74.0100698,11231
E 157 St & River Ave,40.825737,-73.927311,10451
E 174 St & Walton Ave,40.844811,-73.912042,10452
Atlantic Ave & Furman St,40.69165183,-73.99997859999999,11231
E 66 St & Madison Ave,40.768008893059466,-73.96845281124116,10021
Columbus Ave & W 72 St,40.7770575,-73.97898475,10025
Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,10026
Bergen St & Smith St,40.686744299999994,-73.99063168,11201
St Mary's St & Jackson Ave,40.808890999999996,-73.91081,10454
Nassau St & Navy St,40.69839895,-73.98068914,11251
Louis Nine Blvd & Intervale Ave,40.831998,-73.892686,10459
Clay Ave & Claremont Pkwy,40.83999,-73.90549,10457
E 144 St & Brook Ave,40.811675,-73.917037,10454
Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,10012
Wilson Ave & Troutman St,40.70166,-73.92754000000001,11237
Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,11205
Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,10026
Riverside Dr & W 72 St,40.780577990103346,-73.98562431335448,10023
Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,11201
Newton Rd & 44 St,40.7595701,-73.91426779999999,11103
Carroll St & 5 Ave,40.6751622,-73.9814832,11215
Prospect Ave & E 167 St,40.826303,-73.898751,10459
Greenwich Ave & Charles St,40.735238,-74.000271,10014
Beaver St & Fayette St,40.700990000000004,-73.93921,11206
Sigourney St & Columbia St,40.67267243410948,-74.00879524648191,112321
University Ave & W 168 St,40.838706,-73.92703399999999,10452
9 Ave & W 45 St,40.76019252,-73.9912551,100036
Central Ave & Starr Street,40.700003,-73.92834,11221
Franklin St & W Broadway,40.71911552,-74.00666661,10005
Degraw St & Hoyt St,40.68199044270703,-73.99079024791719,11217
Shakespeare Ave & W 169 St,40.839312,-73.922423,10452
Southern Blvd & E 175 St,40.839335,-73.886445,10460
NYCBS DEPOT - DELANCEY,40.71644423134479,-73.9823305606842,10002
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,10009
Putnam Ave & Nostrand Ave,40.684020000000004,-73.94977,11221
Congress St & Clinton St,40.6881529,-73.99520919,11201
Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,10026
E 149 St & Eagle Ave,40.814046000000005,-73.91186,10455
Riverside Dr & W 145 St,40.827304999999996,-73.951989,10031
1 Pl & Clinton St,40.6809591,-73.99905709,11231
W 51 St & 6 Ave,40.7606597,-73.98042047,10111
E 39 St & Lexington Ave,40.74949854602521,-73.97729203113158,10016
5 Ave & E 72 St,40.77282817,-73.96685276,10075-0381
Kent Ave & N 7 St,40.72036775298455,-73.96165072917937,11249
Graham Ave & Grand St,40.711863,-73.944024,11206
Steinway St & 28 Ave,40.7656251,-73.9136695,11103
Madison Ave & E 120 St,40.80295,-73.942954,10037
W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249,10030
Old Broadway & W 133 St,40.818212,-73.955277,10027
W 46 St & 11 Ave,40.76341379,-73.99667444,10036
Stockholm St & Wilson Ave,40.699304,-73.92304399999999,11221
E 118 St & Madison Ave,40.801486600000004,-73.9442507,10035
Pitt St & Stanton St,40.71926081,-73.98178024,10002-1013
5 Ave & E 78 St,40.77632142182271,-73.96427392959596,10075
Sands St Gate,40.699569,-73.979827,11251
West Farms Rd & Boone Ave,40.830025,-73.886312,10459
2 Ave & E 96 St,40.7839636,-73.94716729999999,10128
W 181 St & Riverside Dr,40.85168,-73.94185999999999,10033
St. Nicholas Terrace & Convent Ave,40.821294,-73.947868,10031
Garrison Ave & Manida St,40.818743,-73.890247,10474
Canal St & Rutgers St,40.71427487,-73.98990025,10002
Menahan St & Wyckoff Ave,40.70113,-73.91422,11237
Dean St & Franklin Ave,40.67759206937376,-73.95563721656801,11238
River Ave & McClellan St,40.83406,-73.92243,10452
Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,11225
E 33 St & 5 Ave,40.74765947,-73.98490707,10016
Monroe St & Bedford Ave,40.6851443,-73.95380904,11221
Pike St & Monroe St,40.71173107,-73.99193043,10002
Wales Ave & E 147 St,40.811314,-73.907729,10455
E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,10022
Wyckoff Av & Stanhope St,40.703545,-73.917775,11237
Bus Slip & State St,40.701907,-74.013942,10004
Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279,10030
Bedford Ave & S 9 St,40.70853074,-73.96408963,11249
Old Fulton St,40.70277159,-73.99383605,11201-1832
2 Ave & E 104 St,40.789210499999996,-73.94370784,10029
Richardson St & N Henry St,40.71907891179564,-73.94223690032959,11222
Stanton St & Norfolk St,40.720746999999996,-73.986274,10002
W 47 St & 10 Ave,40.76269882,-73.99301222,10036
E 128 St & 3 Ave,40.805631,-73.934077,10035
Lenox Ave & W 126 St,40.808442,-73.94520870000001,10027
39 St & 2 Ave,40.65539977447831,-74.0106278657913,11232
Irving Ave & Palmetto St,40.698,-73.9127,11237
Madison St & Evergreen Ave,40.69122,-73.91693000000001,11221
Clinton St & Grand St,40.71559509,-73.9870295,10002
W 42 St & 8 Ave,40.75756989999999,-73.99098507,10018
Christopher St & Greenwich St,40.73291553,-74.00711384,10014
Centre St & Worth St,40.71494807,-74.00234482,10000
MacDougal St & Washington Sq,40.73226398,-73.99852205,10011-6832
Madison Ave & E 26 St,40.742684734875695,-73.98671329021455,10010
Clinton St & 4 Place,40.6783563,-74.00014502,11231
46 Ave & 5 St,40.74731,-73.95451,11101
Jay St & York St,40.70140317257725,-73.98672670125961,11201
Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,10026
Lexington Ave & E 36 St,40.747573958954796,-73.97880077362059,10016
W 100 St & Broadway,40.797372100000004,-73.97041192,10025
5 St & 51 Ave,40.7423737,-73.9566,11101
Ditmars Blvd & 19 St,40.78145,-73.9183302,11105
Greenwich St & Hubert St,40.721319,-74.010065,10013
E 174 St & Longfellow Ave,40.836273999999996,-73.88430799999999,10460
W 74 St & Columbus Ave,40.7785669,-73.97754961,10023
McKibbin St & Bogart St,40.706237,-73.933871,11206
Butler St & Court St,40.6849894,-73.99440329,11231
E 11 St & 2 Ave,40.73047309,-73.98672378,10009
W 15 St & 7 Ave,40.73935542,-73.99931783,10011
E 47 St & 2 Ave,40.75323098,-73.97032517,10017
Stewart Ave & Johnson Ave,40.708690000000004,-73.92586999999999,11237
Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,11235
5 Ave & E 93 St,40.785785100000005,-73.957481,10129
Adam Clayton Powell Blvd & W 130 St,40.812346000000005,-73.946168,10039
Knickerbocker Ave & Cooper St,40.69081,-73.90448,11207
Broadway & Hancock St,40.68663,-73.9168,11221
Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,10026
Westchester Ave & Longwood Ave,40.819701,-73.90131099999999,10459
W 160 St & St. Nicholas Ave,40.834468,-73.939865,10032
Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,11238
Cherry St,40.71219906,-73.97948148,10002
W 35 St & Dyer Ave,40.754691750226016,-73.9974018931389,10001
Centre St & Chambers St,40.71273266,-74.0046073,10000
Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,11215
W 116 St & Amsterdam Ave,40.8067581,-73.9607082,10025
Lincoln Ave & E 138 St,40.810893,-73.927311,10037:10454
Beck St & Leggett Ave,40.815077,-73.899939,10455
Union St & Bedford Ave,40.6691783,-73.9554162,11225
Henry St & Atlantic Ave,40.69089272,-73.99612349,11231
Carroll St & 6 Ave,40.6740886,-73.9787282,11215
Hamilton Pl & W 140 St,40.822756,-73.951346,10031
W 33 St & 7 Ave,40.75019995,-73.99093085,100036
W 95 St & Broadway,40.7937704,-73.971888,10025
Irving Ave & Harman St,40.70108,-73.9179,11237
Suydam St & Broadway,40.695440000000005,-73.93223,11221
Bushwick Ave & Dekalb Ave,40.69502,-73.92825,11221
W 40 St & 5 Ave,40.752269,-73.982079,10018
Henry St & Middagh St,40.7003,-73.99158100000001,11201
Knickerbocker Ave & Halsey St,40.693000000000005,-73.90824,11237
Willow Ave & E 133 St,40.800933,-73.913863,10454
Clark St & Henry St,40.69760127,-73.99344559,11201-1832
Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,10014
Washington Pl & Broadway,40.72903917,-73.99404649,10003
E 88 St & 1 Ave,40.778301,-73.9488134,10128
Sullivan Pl & Franklin Ave,40.66407983678161,-73.96025128666679,11225
Bushwick Ave & Powers St,40.71247661,-73.94100005,11207
Onderdonk Ave & Dekalb Ave,40.70863,-73.91497,11385
Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.97898383438587,10009
10 St & 2 Ave,40.671907,-73.993612,11215
E 15 St & 3 Ave,40.734232,-73.986923,10003
Broadway & Berry St,40.71044554,-73.96525063,11207
Avenue D & E 10 St,40.72506551015475,-73.97515833377837,10009
Front St & Maiden Ln,40.70530954,-74.00612572,10045
E 67 St & Park Ave,40.76780080148132,-73.96592080593109,10021
W 35 St & 9 Ave,40.754145192635185,-73.9960889518261,10001
St Marks Pl & 2 Ave,40.7284186,-73.98713956,10003
Columbia St & Kane St,40.68763155,-74.0016256,11231
Scholes St & Manhattan Ave,40.70870368,-73.9448625,11206
Fulton St & Waverly Ave,40.68323865460341,-73.96599590778352,11238
Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,10003
Broadway & W 53 St,40.76344058,-73.98268129,10107
DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,11221
12 Ave & W 125 St,40.818298999999996,-73.96040500000001,10027
E 60 St & York Ave,40.759107,-73.959223,10155
Banker St & Meserole Ave,40.72606,-73.95621,11222
Laight St & Hudson St,40.72185379,-74.00771779,10013
E 72 St & Park Ave,40.77118287540658,-73.96409422159195,10021
Clinton St & Joralemon St,40.69239502,-73.99337909,11231
Carlton Ave & Park Ave,40.69580705,-73.97355569,11205
Metropolitan Ave & Vandervoort Ave,40.714290000000005,-73.93323000000001,11211
Norman St & Wyckoff Ave,40.695170000000005,-73.90311,11385
Grand Concourse & E 144 St,40.816576,-73.927987,10451
11 Ave & W 59 St,40.771496710544405,-73.99046033620834,10018
Walton Ave & E 168 St,40.836490000000005,-73.918316,10452
South St & Whitehall St,40.70122128,-74.01234218,10004
Central Ave & Weirfield St,40.69055,-73.91181,11221
Bushwick Ave & Harman St,40.69356,-73.92524,11221
3 Ave & E 174 St,40.842240000000004,-73.8985,10457
Commerce St & Van Brunt St,40.681211700000006,-74.00860912,11231
35 St & 34 Ave,40.7580583,-73.92427509999999,11106
W 37 St & 10 Ave,40.75660359,-73.9979009,10018
Harman St & Seneca Ave,40.70577,-73.91292,11385
Grand Ave & Bergen St,40.678045000000004,-73.962408,11238
E 51 St & Lexington Ave,40.75714758,-73.97207836,10022
Lafayette Ave & Hunts Point Ave,40.816567,-73.888161,10474
Richards St & Delavan St,40.67943270000001,-74.00785041,11231
21 St & Queens Plaza North,40.75325964,-73.94335788,11101
2 Ave & 36 St,40.65708866668485,-74.00870203971863,11232
Carroll St & Franklin Ave,40.6679411,-73.9588,11225
Broadway & Moylan Pl,40.8143256,-73.9590255,10115
21 St & 31 Dr,40.7659,-73.930819,11106
Bradhurst Ave & W 148 St,40.825125,-73.941616,10039
Melrose St & Broadway,40.697480999999996,-73.935877,11206
Central Park West & W 76 St,40.77896784,-73.97374737,10023-5104
E 58 St & 3 Ave,40.76095756,-73.96724467,10022
Barrow St & Hudson St,40.73172428,-74.00674436,10014
Lenox Ave & W 111 St,40.7987859,-73.9523,10037
E 53 St & Lexington Ave,40.75828065,-73.97069431,10152
E 106 St & 1 Ave,40.7892529,-73.93956237,10029
Concourse Village East & E 158 St,40.823732,-73.919379,10451
Fulton Ave & E 168 St,40.830471,-73.904556,10456
Morningside Ave & W 123 St,40.81,-73.9551508,10027
Union St & 4 Ave,40.6772744,-73.98282002,11215
Broadway & Whipple St,40.7016657,-73.9437303,11207
Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917357,10027
Tinton Ave & E 165 St,40.824796,-73.90241999999999,10456
21 St & Hoyt Ave S,40.774645,-73.92370600000001,11106
E 89 St & York Ave,40.7779453,-73.94604100000001,10128
2 Ave & E 99 St,40.786258600000004,-73.94552579,10028
6 St & 7 Ave,40.668662700000006,-73.97988067,11215
5 Ave & E 88 St,40.78307,-73.95939,10128
E 95 St & 3 Ave,40.7849032,-73.950503,10128
Crescent St & 30 Ave,40.768692,-73.9249574,11102
W 116 St & Broadway,40.8082,-73.9641,10027
Concord St & Bridge St,40.69766564,-73.98476437,11201
E 115 St & Madison Ave,40.7989445,-73.944846,10029
Brook Ave & E 141 St,40.809619,-73.917875,10454
E 106 St & Madison Ave,40.79343370000001,-73.94945003,10037
Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,11216
W 43 St & 10 Ave,40.76009437,-73.99461843,10036
Lenox Ave & W 130 St,40.8107922,-73.9430681,10027
St Marks Pl & 1 Ave,40.72779126,-73.98564945,10003
Clay Ave & E 173 St,40.843264000000005,-73.90486700000001,10457
W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,10024
31 St & Northern Blvd,40.75186951421875,-73.93349289894103,11101
Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,11208
E 6 St & Avenue B,40.72453734,-73.98185424,10009
Madison St & Cypress Ave,40.70068,-73.90742,11385
Barclay St & Church St,40.71291224,-74.01020234,10007
Milton St & Franklin St,40.72906,-73.95779,11222
Park Ave & St Edwards St,40.69608941,-73.97803415,11251
24 Ave & 29 St,40.7729,-73.91614200000001,11102
Madison St & Woodward Ave,40.70408,-73.90408000000001,11237
12 Ave & W 40 St,40.76087502,-74.00277668,100036
W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,10023
W 135 St & Lenox Terrace Pl,40.813619,-73.939336,10037
Withers St & Kingsland Ave,40.717729999999996,-73.94051,11211
E 55 St & 2 Ave,40.75797322,-73.96603308,10022
E 47 St & Park Ave,40.75510267,-73.97498696,10170
Motorgate,40.7639089,-73.9477213,10044
Van Brunt St & Van Dyke St,40.675832943912894,-74.01472628116608,112321
Morris Ave & McClellan St,40.831584,-73.9149,10456
21 St & 43 Ave,40.75052534,-73.94594845,11101
Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,10003
Lenox Ave & W 133 St,40.81296,-73.941878,10030
Central Ave & Woodbine St,40.69296,-73.91605,11221
E 163 St & Union Ave,40.822545,-73.901824,10459
Front St & Jay St,40.702461,-73.98684200000001,11201
Intervale Ave & Kelly St,40.827301,-73.896372,10459
S 5 Pl & S 5 St,40.710451,-73.960876,11249
W 20 St & 8 Ave,40.74345335,-74.00004031,10011
Sheridan Ave & E 168 St,40.835334,-73.9154,10456
Centre St & Seneca Ave,40.699690000000004,-73.9022,11385
Lenox Ave & W 144 St,40.819783,-73.936521,10037
Yankee Ferry Terminal,40.686931,-74.016966,112321
Plaza Dr & W 170 St,40.840484000000004,-73.917946,10452
Bedford Ave & Bergen St,40.676368,-73.95291800000001,11216
Courtlandt Ave & E 149 St,40.816402000000004,-73.919549,10451
Washington Ave & E 167 St,40.829896000000005,-73.907618,10456
Bergen Ave & E 152 St,40.817166,-73.914737,10455
3 Ave & 14 St,40.6685455,-73.99333264,11215
E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,10021
1 Ave & E 16 St,40.73221853,-73.98165557,10009
Amsterdam Ave & W 136 St,40.819746,-73.951819,10031
Madison St & Seneca Ave,40.70183,-73.90625,11385
Broadway & Madison St,40.68822,-73.91966,11221
44 Dr & Jackson Ave,40.74718234,-73.9432635,11101
Willis Ave & E 143 St,40.812298999999996,-73.92036999999999,10454
FDR Drive & E 35 St,40.744219,-73.97121214,10017-6927
Bedford Ave & Montgomery St,40.665816,-73.95693399999999,11225
W 155 St & Frederick Douglass Blvd,40.829229999999995,-73.936996,10039
11 Ave & W 27 St,40.751396,-74.00522600000001,10001
Pleasant Ave & E 120 St,40.7974772,-73.9311847,10035
Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,11211
Vernon Blvd & 31 Ave,40.7692475,-73.93545040000001,11369
W 140 St & Riverside Dr,40.824013,-73.95474300000001,10031
W 30 St & 10 Ave,40.752694,-74.002353,10001
Dean St & 4 Ave,40.68312489,-73.97895137,11213
St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999,10027
Amsterdam Ave & W 183 St,40.84925,-73.93021999999999,10033
Convent Ave & W 151 St,40.828309999999995,-73.942924,10031
Concourse Village West & E 156 St,40.823161999999996,-73.92326700000001,10451
6 Ave & W 45 St,40.756951,-73.98263100000001,10019
3 St & Prospect Park West,40.668132,-73.97363831,11215
White St & Moore St,40.704508000000004,-73.9351,11206
E 89 St & 3 Ave,40.7806284,-73.9521667,10128
Fort Washington Ave & W 183 St,40.852252,-73.937854,10033
E 135 St & St Ann's Ave,40.805089,-73.91888900000001,10454
Sherman Ave & E 166 St,40.83130549267296,-73.91744792461395,10456
W 36 St & 9 Ave,40.754623240291046,-73.99516761302948,10018
5 Av & W 139 St,40.815484000000005,-73.935856,10037
Schermerhorn St & Bond St,40.68841742754083,-73.98451656103134,11201
Macon St & Nostrand Ave,40.6809833854,-73.9500479759,11233
Cedar St & Evergreen Ave,40.696709999999996,-73.92806999999999,11221
34 Ave & 21 St,40.762813799999996,-73.9342862,11101
35 Ave & 10 St,40.763154819103725,-73.93985509872438,11106
W 148 St & Amsterdam Ave,40.827075,-73.945909,10031
W 89 St & Columbus Ave,40.7882213,-73.97041561,10024
W 20 St & 7 Ave,40.74238787,-73.99726235,10011
5 Ave & 3 St,40.672815500000006,-73.98352355,11215
E 77 St & 3 Ave,40.77314236,-73.95856158,10075
Albany Ave & Fulton St,40.6800105,-73.938475,11216
36 Ave & 10 St,40.7614376,-73.9411265,11101
Sheridan Ave & E 172 St,40.840494,-73.911479,10457
Lexington Ave & E 120 St,40.8013066,-73.93981670000001,10037
Huron St & Franklin St,40.732659999999996,-73.95826,11222
Broadway & W 131 St,40.817555,-73.957163,10027
Wadsworth Ave & W 175 St,40.846052,-73.937648,10033
E 23 St & 1 Ave,40.736502,-73.97809472,10010
West St & Liberty St,40.711444,-74.014847,10281
3 Ave & E 112 St,40.795508,-73.94160600000001,10029
Front St & Gold St,40.70224,-73.982578,11201
Broadway & W 49 St,40.76068327096592,-73.98452728986742,10019
St James Pl & Oliver St,40.71307916,-73.99851193,10038
Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,10014
Bushwick Ave & Furman Ave,40.682809999999996,-73.90623000000001,11207
31 Ave & 14 St,40.7682,-73.9322662,11106
Morgan Ave & Maspeth Ave,40.716657,-73.93637,11211
Longfellow Ave & E 165 St,40.825322,-73.88772900000001,10459
Crescent St & 35 Ave,40.7596276,-73.93214549999999,11106
W 34 St & 11 Ave,40.75594159,-74.0021163,10001
Smith St & 9 St,40.67469570000001,-73.99785768,11231
Amsterdam Ave & W 152 St,40.829522999999995,-73.94427900000001,10040
Grant Ave & E 164 St,40.828846999999996,-73.91769000000001,10456
1 Ave & E 39 St,40.74714,-73.97113,10017-6927
Broadway & W 153 St,40.831327,-73.946665,10031
W 31 St & 7 Ave,40.749156,-73.9916,10001
Bushwick Ave & Linden St,40.69146,-73.92146,11221
Park Ave & E 162 St,40.825716,-73.915585,10451
